"X","user_username","text","tweet_id","lang","sourcetweet_type","quote_count","user_verified","extracted_hashtags","tagged"
6262,"TGenMINDCROWD","take  test  may  good   expect    minute  unless   dementia not_healthy    able      embrace neurodiversity  hope    able  help  manage  condition soon",1501965934453534720,"en","999",0,TRUE,"","@linnea_teresa_"
6271,"EnglandNetball","  never_ever give   netball   just think     hannah mcgregor  netballer passionate  raise  profile  neurodiversity  sport",1501961765357293568,"en","999",4,TRUE,"","@team_sunderland"
6275,"stevesilberman","  tonight  pm ptpm et please join   talk   history    author   groundbreaking   not_break free  online host ",1501960710951096320,"en","999",2,TRUE,"#autism #neurodiversity #NeuroTribes #autistic","@EricMGarcia @LivLibrary"
6553,"stevesilberman","fascinate comment   sparkle queen     accommodation make      show",1502064383517671424,"en","999",1,TRUE,"#neurodiversity #dyslexia #ADHD","@BritishBakeOff @lizzieacker_"
6794,"TheBrainCharity"," week scott soph amp mia   greenbank college talk  young people   employment project  find    employment team can help  email infoorguk  call us ",1502261821797019648,"en","999",0,TRUE,"#neurodiversity #employment #employability","@thebraincharity"
6867,"Abadesi","week plan community partnership event  prep gender pay gap amp diversity survey datum  middle mgmt amp  staff learn  team mate   slack channel plot diversity recruitment initiative w engineer",1502236098143166464,"en","999",0,TRUE,"#neurodiversity","@Brandwatch"
6914,"SouthamptonCC","  national career week    take  opportunity  shine  spotlight   new solent get  employment scheme  support neurodivergent people  employment",1502286745706156032,"en","999",1,TRUE,"#NCW2022 #careers #opportunity #employment #neurodiversity",""
6988,"MerseysideVrp","  take away  superb campaign idea  young people  child  parent  honourbased violence word  ad  social medium channel  utilise  even  colour  publicity material  cite  vital",1502322485794160640,"en","999",0,TRUE,"#neurodiversity #Liverpool",""
7072,"Scholastic","neurodiversity  neurodivergence book  feature character   neurological variance  difference   autism dyslexia  adhd  necessary addition  ",1502343641410514944,"en","999",0,TRUE,"#EquitableBookshelves",""
7094,"LLBruce","  not_diagnose either   neurodiversity train   last job  meet every single criterion  adult female adhd  explain  much   since open  door   child   diagnose",1502337725403435008,"en","999",0,TRUE,"","@chrisphin"
7137,"AutismSociety","girl often mask  defy stereotypical autistic behavior clinician must carefully listen   patient    not_miss  opportunity  provide  support need",1502328539974098944,"en","999",0,TRUE,"",""
7258,"jobs_gc"," deadline  apply  next week   neurodiversity  work program   offer  numb  job opportunity view    apply  march ",1502344298385350656,"en","999",0,TRUE,"#GC","@PSCofCanada @TBS_Canada @SpecInCanada"
7518,"HarryRBurger","    people get  upset amp abusive recently  associate autism   rainbow infinity insist everyone know    neurodiversity much broadly     autism specific    gold   gold  au   periodic table",1502436378600259584,"en","999",0,TRUE,"","@AIMautistic"
7569,"eaterlondon","season s much memorable contestant lizzie acker  film   covid bubble represent  neurodiversity   world good group chat",1502585250739888128,"en","999",0,TRUE,"",""
8104,"LLBruce"," take us year  get  autism diagnosis   son just      pay   privately   tell  school   accept anything   standard nhs diagnosis   wait continue neurodiversity  not_treat   urgency  need",1502741191120629760,"en","999",0,TRUE,"","@EveAinsworth"
8242,"HollyRodFDN","fascinate article    thought  autistic child may know much    important   ",1502978974653333504,"en","999",0,TRUE,"",""
8401,"phillymag"," son  decide   high time   world understand   autistic mind can  legitimate    term write robert huber  feel    put   box  disability    punch  way ",1503008014827241472,"en","999",0,TRUE,"",""
8431,"MargauxJoffe","neurodiversity celebration week  come  march check   free virtual event ",1503115403832094720,"en","999",0,TRUE,"#Neurodiversity #adhd","@NCWeek"
8448,"weischoice"," can share    freelance write opportunity newsletter  tuesday   havent already find someone let  know     late  assume     public neurodiversity support center    pay structure outline   pitch page",1503105460819402752,"en","999",0,TRUE,"","@mykola"
8503,"PJLibrary"," book list feature picture book  middlegrade book center  experience  autistic individual child  adhd   neurodiverse character read much",1503064691324727296,"en","999",0,TRUE,"#MiddleGradeBooks #TweenBooks #NeurodiverseCharacters",""
8600,"GrahamBM","organ transplant autistics   back   line",1503133945981984768,"en","999",0,TRUE,"#autism #neurodiversity",""
8637,"ianhamilton_","accord  igdaa datum  dev  disable  accord  ukies whuch exclude neurodiversity amp mental health   even  ukie datum  one  dev  equate   aaas  quite   disable people work  ",1503286090907762688,"en","999",0,TRUE,"","@chris_goodyear"
8688,"AkwyZ","  case   numb  neurodivergent individual enter  workforce increasesemployers must respond   grow interest  neurodiversity employment  employee shareholder  customer",1503243061794684928,"en","999",0,TRUE,"#Diversity #HR #FutureOfWork",""
8730,"ISM_music"," catch   s recent webinars  focus  neurodiversity   music profession  neurodiverse journey  music teach child   autism spectrum",1503325356396355584,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek","@ism_trust"
9056,"hughbaird","student heres  weekly update  everything happen across campus   week episode inspirational womens week open house enrichment neurodiversity week solidarity  ukraine thursday march",1503406953405587456,"en","999",0,TRUE,"",""
9113,"commaficionado","feel like  world  neurodiversity advocacy  much cliquey   expect",1503436658301149184,"en","999",5,TRUE,"",""
9131,"BFC_Health"," next east berkshire neurodiversity network meet  take place  wednesday march  network aim  connect people  want  improve  understand  neurodiversity  support  neurodivergent child  young people",1503431068975783936,"en","999",0,TRUE,"",""
9176,"ForbesEurope","can  celebrate neurodiversity yet",1503422099075051520,"en","999",0,TRUE,"",""
9191,"CraftsCouncilUK"," celebration continue  week   bevy  new event  attend first  present neurodiversity   superpower  join   zoom  pm tonight book now",1503419388157992960,"en","999",0,TRUE,"#craftscouncilat50","@Design_NationUK @JoCopeStudio"
9246,"davecobb"," far much fit symbol    rainbow infinity symbol widely embrace  neurodiversity awareness  right",1503451829836808192,"en","999",0,TRUE,"",""
9305,"kundimanforever","  rather  neurotypical maybe    easy          even   can not_see  invisible disability  neurodiversity",1503483718324920320,"en","999",1,TRUE,"","@SejalShahWrites"
9948,"TheHiveYZ","year  year   proud  show   fantastic project celebrate neurodiversity  raise awareness  challenge stigma  discrimination take  look   video  find  much",1.503702995565e+18,"en","999",0,TRUE,"#neurodiversitycelebrationweek",""
9953,"maredparry","everyone pretend   understand   come  neurodiversity   realise   not_always convenient     flexible  accommodate    unbelievably tire",1503702152342028288,"en","999",0,TRUE,"",""
10002,"ScreenIreland","course neurodiversity   screen industry interest  foster  workplace culture  diversity equity  inclusion  course  perfect  producer director company leader hod manager supervisor  team apply now",1503748788703408128,"en","999",1,TRUE,"",""
10023,"NHSEmployers","next week  join  partnership    webinar  celebrate neurodiversity  healthcare  march pm book  place",1503740310010023936,"en","999",2,TRUE,"#NeurodiversityCelebrationWeek #OurNHSPeople","@NCWeek @LexxicLtd @NHSE_Diversity @NHSE_Paul @wdesnews"
10054,"FrMatthewLC"," think   great news   see country fully embrace neurodiversity like   chile constitutional convention  article  neurodiversity  add   draft   overwhelmingly positive vote",1503728495247208448,"en","999",0,TRUE,"",""
10137,"TheBrainCharity"," brain charity   hold  session  neurodiversity   step  strawberry field event  march th find  much   neurodiversity train ",1503763013140197376,"en","999",0,TRUE,"#neurodiversity #neurodiversityweek #neurodiverseworkforce","@strawberryfield"
10211,"CRAE_IOE","  also delight  craes    join  panel discussion  neurodiversity  transition  far  high education  friday th march   gmt  can register   event ",1503796350437236736,"en","999",0,TRUE,"","@LauraMayCrane"
10309,"stevesilberman","  not_a king crimson fanatic  anything  dear lord  can not_wait  see  new documentary  psst fripp set   radar just sayin",1503824338541154304,"en","999",0,TRUE,"#neurodiversity",""
10423,"unevadareno","worth celebrate move beyond neurodiversity awareness",1503847010901798912,"en","999",0,TRUE,"",""
10450,"TamaraMcCleary","address  gap  neurodiversity",1503961763599065088,"en","999",0,TRUE,"#cybersecurity #skills",""
10476,"natashabadhwar","  sure reference    life advice    story use    datum point  conclude  one   much damage thing  wellbeing can   live  hide    ",1503940186501046272,"en","999",0,TRUE,"#Autism #Neurodiversity #ActuallyAutistic","@TayZonday"
10540,"unevadareno","worth celebrate move beyond neurodiversity awareness",1503875580776701952,"en","999",0,TRUE,"",""
10833,"CityUniLondon","next week mark  worldwide initiative  aim  transform  neurodivergent individual  perceive  support find    can get involve   activity  event",1504049879286431744,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
10973,"paulbristow79","next week   support  launch  neurodiversity  business   constituent    time  neurodivergent talent  can not_agree  dan much next week  launch  parliament   can not_be proud",1504101695185371136,"en","999",1,TRUE,"","@NDinBusiness @DanielJHarrisUK"
11000,"Booktrust","     return   brilliant piece     experience  neurodiversity   incredible power  authentic representation  story",1504097156222885888,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek","@BooksandChokers"
11010,"cityandguilds"," host  workshop design  give  great understand  neurodiversity overcome potential learn barrier lead  improve engagement successful outcome  progression visit",1504095325530857472,"en","999",0,TRUE,"#FEWeekAAC","@appslevy_expert @profamandakirby"
11324,"RIBA","  march    join individual  organisation across  globe  participate  neurodiversity celebration week take  look   selection  event activity  relevant resource",1504138266420908032,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
11413,"revkatebottley","   lad go  visit  highland coo today",1504155361795792896,"en","999",1,TRUE,"#Neurodiversity",""
11460,"CRAE_IOE"," final thank   everyone  attend  lecture   without  crae  not_be able       annual lecture   available   youtube channel soon   can download slide ",1504172238374944768,"en","999",0,TRUE,"","@PearsFoundation @SueReviews"
11482,"CRAE_IOE"," neurodiversity affirmative school  expect diversity teach selfadvocacy fight stigma  profile  individual not_the label  can    collaborative coproduced researchbased resource  join force  campaign  systemic change",1504170611379167232,"en","999",3,TRUE,"",""
11483,"CRAE_IOE"," finish sue reiterate  take home message  autism   understand   neurodiversity paradigm  apply neurodiversity  school require  shift  perspective not_just language",1504170609034551296,"en","999",0,TRUE,"",""
11487,"CRAE_IOE","sue team think   important  teach  neurodiversity  reflect   diversity  experience provide alternative narrative   school can  hard normalise  concept  need provide answer  reinforce privacy",1504170122587611136,"en","999",0,TRUE,"",""
11488,"CRAE_IOE"," create  neurodiversity affirmative school sue highlight  learn  neurodiversity  school project  run   aim  create  evaluate  course  teach  neurodiversity   whole class",1504169916869525504,"en","999",0,TRUE,"#LEANSproject","@SMRCResearch @a_m_alcorn0131"
11489,"CRAE_IOE","neurodiversity require  rethink     thing    school  neurodiversity affirmative school    follow",1504169908682297344,"en","999",0,TRUE,"",""
11490,"CRAE_IOE"," neurodiversity paradigm  not_reject  concept  disability",1504169907101093888,"en","999",1,TRUE,"",""
11491,"CRAE_IOE","neurodiversity  not_only focus   strength  talent  individual",1504169905557577728,"en","999",0,TRUE,"",""
11492,"CRAE_IOE","neurodiversity  not_a synonym  special educational need  disability send  rare    important  acknowledge  avoid just change language  not_action  fail  deliver   inclusive acknowledge neurodiversity can ",1504169903913283584,"en","999",0,TRUE,"",""
11493,"CRAE_IOE","sue highlight  common misunderstanding  neurodiversity",1504169901589774336,"en","999",0,TRUE,"",""
11494,"CRAE_IOE"," neurodiversity paradigm can replace core deficit model neurodiversity   fact   human  vary   way  brain take  information process   thus behave neurodiversity explain  individual  labelledgroup difference",1504169900025253888,"en","999",0,TRUE,"",""
11495,"CRAE_IOE","finally  sue start  lecture  highlight   cochairing  international neurodiversity conference  march  take  kind  mind bring      edinburgh international conference centre  online",1504169888121860096,"en","999",0,TRUE,"","@MindroomInform"
11496,"CRAE_IOE","s  focus  educational inequality  learn diversity  adopt  neurodiversity framework  everything  ",1504169884401516544,"en","999",0,TRUE,"","@SMRCResearch"
11497,"CRAE_IOE","sue particularly thank  two  sue marvellous colleague focus  neurodiversity  education   mention   lot   work   talk",1504169880928591872,"en","999",0,TRUE,"","@a_m_alcorn0131 @cjcrompton"
11558,"hirevue"," year old  attend college   college grad wautism  underemployed  unemployed  number  unacceptable listen   late podcast  practical advice  flip  statistic   head",1504187255501508608,"en","999",0,TRUE,"#autism","@AtWorkInAmerica"
11568,"abc_everyday"," school   source   child extreme anxiety  meltdown",1504185768398495744,"en","999",0,TRUE,"",""
11610,"eatlikeagirl"," know  sound cold   not_he   friend      peculiar people hello neurodiversity   not_desire flatmate   work   interim solution   city like london  rent   high    love   place amp  work towards ",1504221438072532992,"en","999",0,TRUE,"",""
11626,"dyslexicadv","premium   ever use autotext  macro simplify write   work task use technology",1504215937364504576,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #macros #technology #apps",""
11865,"Kate_Nancarrow","inclusive school  support neurodiverse need can  hard  find",1504345274445049856,"en","999",1,TRUE,"#anxiety #ASD #autism #PDA",""
11961,"chrisdancy"," create     can talk  productivity   lens   value two  favorite   time domain",1504383071591747584,"en","999",0,TRUE,"#Neurodiversity","@meshachthomas @juvoni @KeepProductive"
12101,"Booktrust","  not_regret  asd not_even  little bite  fact  think     superpower    grateful    love  piece  dr camilla yang   experience  neurodiversity",1504444193623715840,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
12548,"clickup","  just  neurodiverse bunch try  make  world much productive",1504511161470967808,"en","999",0,TRUE,"","@kenster1994"
12584,"hirevue"," year old  attend college   college grad wautism  underemployed  unemployed  number  unacceptable listen   late podcast  practical advice  flip  statistic   head",1504549892416581632,"en","999",0,TRUE,"#autism","@AtWorkInAmerica"
12837,"eatlikeagirl","putting  weird bin obsession especially  obsession   bin   neurodiversity  swear   get  early  get  bin back  catch  go   get      take     guess",1504612592693792768,"en","999",0,TRUE,"",""
12871,"LPTnhs","  support neurodiversity celebration week neurodiversity celebration week  worldwide initiative  challenge stereotype  misconception  neurological difference",1504750718116417536,"en","999",0,TRUE,"",""
13263,"edgehill","next week  join us  thursday march   online session  joanne day senior lecturer  nurse education   speak  neurodiversity   live experience  book email staffwellbeinganddevelopmentacuk",1504839325636349952,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek","@edgehill"
13401,"RIBA","next thursday march pm join lead access consultant  architect jane simpson helen kane  jean hewitt   online seminar   share  architect can good consider neurodiversity  design",1504850252523839488,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek",""
13707,"PACEYchildcare","thank   everyone  join us   pacey live webinar last night  hope  find  useful  speak  dr pooja sharma   neurodiversity   early year  not_worry   miss  member can catch  ",1504895411307356160,"en","999",0,TRUE,"","@CDC_tweets"
13992,"SMeadows4OH2","   time today please take  moment  familiarize    unseen disability   many  us   one amp   frustrate disability come  many different form",1505014290469822464,"en","999",0,TRUE,"#DisabilityAwarenessMonth #Neurodiversity",""
14412,"Booktrust","   lot     not_really make sense  fact   probably  favourite part    love  piece  dr camilla pang   experience  neurodiversity   top tip  support neurodiverse child",1505191115464613888,"en","999",0,TRUE,"",""
14549,"ShephaliBhatt"," can not_expect  prepandemic level  productivity   traumatise population write   may  lead   undo  hustle culture  funny sigma male grindset meme scope  slow productivity hustle amp neurodiversity  much",1505413538004701184,"en","999",30,TRUE,"",""
14562,"natashabadhwar","   diagnose  become far much compassionate toward   probably halve  distress   occasion    gift  humanity",1505388167977115648,"en","999",0,TRUE,"#Autism #Neurodiversity #SelfAdvocacy","@Hannahgadsby"
14565,"natashabadhwar","   visual thinker  see  thought    not_have  photographic memory nor_be  head  static gallery  sensibly collect thought   brain curate  easy sense   not_linear   fluid  flexible",1505382463694319616,"en","999",0,TRUE,"#Autism #Neurodiversity",""
14655,"MattHancock","tomorrow   start  neurodiversity celebration week  worldwide initiative  challenge stereotype  misconception  learn disability include dyslexia ahead   year  speak     dyslexia campaign",1505471918438236160,"en","999",2,TRUE,"","@NCWeek @TomSwarbrick1 @LBC"
14943,"stevesilberman","bravo   club  invite kid  design tshirts  specifically ask  not_to use puzzle piece  people associate  autism speak   think   flaw  incomplete",1505603680531230720,"en","999",0,TRUE,"#Neurodiversity #autistic","@MillburnHS_News"
15067,"hirevue"," year old  attend college   college grad wautism  underemployed  unemployed  number  unacceptable listen   late podcast  practical advice  flip  statistic   head",1505629754321481728,"en","999",0,TRUE,"#autism","@AtWorkInAmerica"
15223,"countiesmanukau","  neurodiversity celebration week  global initiative  aim  help  world  understand value  celebrate  talent  neurodiverse mind people    heart  everything    county manukau health    proud   par",1505757288082063360,"en","999",0,TRUE,"",""
15227,"CFCAexchange","miss  webinar  support  developmental need  child  neurodiversity  can now watch  record  download  slide   website",1505752366007689216,"en","999",0,TRUE,"",""
15261,"GoogleCloud_SG","jim hogan  leader  s disability alliance amp neurodiversity advocate share   small thing can make  big difference like  raise hand feature    suggest text feature ",1505725928596459520,"en","999",0,TRUE,"#Google #GoogleMeet #Gmail",""
