"X","user_username","text","tweet_id","lang","sourcetweet_type","quote_count","user_verified","extracted_hashtags","tagged"
3019,"stevesilberman","please join me this thu mar 10 for a free online discussion of my history of and hosted by  i have invited reporter author of the brilliant we are not broken to join me for a conversation see you there",1500168981302288384,"en","999",2,TRUE,"#autism #neurodiversity #NeuroTribes #autistic","@LivLibrary @EricMGarcia"
3318,"npaa_uk","a couple of posts on neurodiversity language amp social media it is great to see so many posts about autism amp nd from police accounts on sm  this is a new subject for many of us amp we do not always get language amp terminology 100 right as preferred by the autisticnd community",1500232672995684352,"en","999",1,TRUE,"",""
3726,"PFEW_HQ","neurodiversity is becoming more understood and celebrated in both society and in the workplace rather than being seen as a disorder but is the police service behind the curve find out more in this months",1500471267912265728,"en","999",0,TRUE,"#PoliceMag",""
4029,"eatlikeagirl","also it was not a judgement i just assumed  quite rightly from your comment  that you hadnt been online much before whereas i always have been too much but also part of my neurodiversity is to take things very literally",1500786445681897472,"en","999",0,TRUE,"","@SigneSJohansen @theidahochef"
4288,"psychmag","is psychology falling behind the times on neurodiversity",1500853163246690304,"en","999",0,TRUE,"",""
4306,"LSEPhilosophy","philosophy is the art of dancing with big ideas and the biggest of ideas often require a new perspective sam crutcher from explores philosophy and neurodiversity in this new post from the philosophy blog",1500847236464488448,"en","999",1,TRUE,"#LSE","@LSESocialPolicy"
4327,"dlrcc","all abilities ireland is a leading body in performing arts supporting neurodiversity amp mental health by delivering bespoke creativelife skills programmes check out their upcoming events for teens amp kids at",1500916695019438080,"en","999",0,TRUE,"#dlrCommunity","@Crosscare1 @ComhairleNaNog1"
4344,"Kris10Parisi","microsoft quietly unveiled a pilot program aimed at connecting neurodivergent talent with jobs companies must be a member of s neurodiversity  work roundtable amp have an established neurodiverse hiring program details ",1500911770113880064,"en","999",7,TRUE,"","@DisabilityIN"
4347,"HR_Brew","the neurodiversity career connector aims to help employers tap into the neurodiverse talent pool",1500911503196794880,"en","999",0,TRUE,"",""
4443,"NielsenMassey","baking with neurodiversity gives me that space where my thoughts can go quiet and i can concentrate on something to create a beautiful outcome for  beautiful outcomes indeed we are lucky to partner with an incredible talent",1500944391334207488,"en","999",1,TRUE,"","@lizzieacker_ @people"
4468,"DisabilityIN","in 2017 disabilityin and established the  work employer roundtable the neurodiversity career connector that aims to help employers tap into the neurodiverse pool learn more at via",1500935672772898816,"en","999",1,TRUE,"#Neurodiversity #talent","@Microsoft @HR_Brew"
4487,"jobs_gc","the neurodiversity at work recruitment program aims to hire people who identify as neurodivergent the focuses on abilities not disabilities offering assessment and workplace accommodations and much more apply by march 15 2022 here",1500932723225075712,"en","999",0,TRUE,"#GC",""
4586,"Lever","studies have shown that despite the many benefits organizations can reap from working with talent these individuals continue to be overlooked here are 4 simple tips to hiring for this talent",1500969652524130304,"en","999",0,TRUE,"#neurodivergent",""
4598,"Big_Heritage","their little team are honest about their neurodiversity to clients it means you will not get a slick sales pitch in a swanky office but you get trains of thoughts and solutions you get nowhere else and attention to detail you hadnt realised you needed until you errrneed it",1500961292257009664,"en","999",0,TRUE,"",""
4670,"ForbesEurope","professor amanda kirby highlights forgotten neurodiversity heroines on international womens day",1501093137569177600,"en","999",0,TRUE,"",""
4707,"NHSKentCHFT","for our next workshop have you ever heard the term neurodiversity it is a relatively new term that is used to describe the different ways the brain can work and interpret information it highlights that people naturally think about things differently",1501170258320805888,"en","999",0,TRUE,"",""
4869,"JoeyAkan","finding out that adhd has become fashionable will never not make my blood crawl i am out here fighting for my life and people think it makes them cool to claim neurodiversity perhaps one day your brain should produce an imbalance of chemicals see how fun that is",1501181952514301952,"en","999",4,TRUE,"",""
4921,"MDBiz"," will host a neurodiversity at work job fair for its meaningful community services and core foundations programs on 310 from 46 pm the event will include onsite interviews for direct service professionals",1501227139269644288,"en","999",0,TRUE,"#ICYMI","@KennedyKrieger"
5014,"christopherward","goodness thisll be my first time ever in lisbon and in portugal for that matter thanks so much to for accepting my coding and mental illness survival guide talk giving a platform to neurodiversity awareness makes such an immense difference ",1501276446093811712,"en","999",0,TRUE,"","@droidconLisbon"
5052,"CMHABC","on march 22 join to learn about increasing accessibility to a full neurodiversity of thinkers in postsecondary spaces",1501260473739665408,"en","999",0,TRUE,"","@CMHInnovation"
5056,"lambeth_council","livity school passage  share your views woodlands  community centre 16 leigham court rd sw16 2pj 11 march 57pm free q amp a on plans for livity school  art workshop plant  amp paint a chili pot  learning cic",1501256597359706112,"en","999",0,TRUE,"","@inuse_reuse @Neurodiversity"
5131,"jobs_gc","are you or is someone you know a person who identifies as neurodivergent and looking for a new career the neurodiversity at work program is hiring for a variety of jobs see all the career opportunities and apply by march 15 2022 here",1501309326857809920,"en","999",0,TRUE,"#GC",""
5220,"PWDAustralia","this is not ok almost half of australians experience a mental health condition in their lifetime with 3 million adults having anxiety or depression",1501339436810137600,"en","999",0,TRUE,"#MentalIlness #MentalHealth #Neurodiversity #PsychosocialSupport",""
5248,"stevesilberman","please join me thu mar 10 at 7pm pt10pm et for a free online discussion of my history of and  i will be blessed with the presence of author of we are not broken hosted by  see you",1501333582689681408,"en","999",1,TRUE,"#autism #neurodiversity #NeuroTribes #autistic","@EricMGarcia @LivLibrary"
5444,"Rubberbandits","new podcast i speak to neuroscientist and psychologist professor anna abraham for  she is an expert on the human brain and creativity we speak about the creative brain art neurodiversity and creative flow she is fascinating",1501498552505323520,"en","999",5,TRUE,"","@CreativeBrainWk"
5448,"AnneRabbitte","in paris today with some of my  counterparts attending ministerial conference on disability topics incl accessibility amp mobility supporting educational opportunities neurodiversity research amp inclusive employment some interesting suggestions to bring back to ",1501596691316756480,"en","999",1,TRUE,"","@dcediy"
5690,"SStaffsPolice","today staffordshire police autism champion pcso phillip millichap visited a local college to speak to students about his career in the force he is passionate about breaking down barriers around autism and neurodiversity and inspiring others to never give up continued",1501652155492667392,"en","999",0,TRUE,"",""
5884,"Acrobat","lisa nicole rosado founded to uplift womenowned small businesses she explains how her neurodiversity has helped herand the business owners she supportsthrive",1501739622371500032,"en","999",0,TRUE,"#WomensHistoryMonth","@WeAreWomenOwned"
6053,"Bernard_Lane"," about one third of children amp young people referred to the tavistock clinic had autism or other types of neurodiversity the reasons for these changes were not adequately investigated or understood",1501897988469248000,"en","999",1,TRUE,"",""
6115,"lambeth_council","have your say free q amp a on work planned for livity school passage  art workshop planting amp painting a chili pot woodlands community centre 16 leigham court road sw16 2pj 11 march 57pm  learning cic",1501951216078573568,"en","999",0,TRUE,"","@inuse_reuse @Neurodiversity"
6262,"TGenMINDCROWD","take the test you might do better than you expect it is only 10minutes and unless you have dementia not healthy you will be able to do it we do embrace neurodiversity we hope they will be able to help you manage your conditions soon",1501965934453534720,"en","999",0,TRUE,"","@linnea_teresa_"
6271,"EnglandNetball","i have never ever given up on netball because i just think this is for me hannah mcgregor the netballer passionate about raising the profile of neurodiversity in sport",1501961765357293568,"en","999",4,TRUE,"","@team_sunderland"
6275,"stevesilberman","this is tonight at 7pm pt10pm et please join me to talk about my history of and with author of the groundbreaking we are not broken free and online hosted by",1501960710951096320,"en","999",2,TRUE,"#autism #neurodiversity #NeuroTribes #autistic","@EricMGarcia @LivLibrary"
6553,"stevesilberman","fascinating comments from the sparkling queen of on on the accommodations made for her and on the show",1502064383517671424,"en","999",1,TRUE,"#neurodiversity #dyslexia #ADHD","@BritishBakeOff @lizzieacker_"
6794,"TheBrainCharity"," this week scott soph amp mia were at greenbank college talking to young people about our employment projects  to find out how our employment team can help you email infoorguk or call us on 0151 298 2999",1502261821797019648,"en","999",0,TRUE,"#neurodiversity #employment #employability","@thebraincharity"
6867,"Abadesi","week 84  planning community partnership events for 2022  prepping gender pay gap amp diversity survey data for middle mgmt amp all staff  learning from team mates in our slack channel  plotting diversity recruitment initiatives w engineering",1502236098143166464,"en","999",0,TRUE,"#neurodiversity","@Brandwatch"
6914,"SouthamptonCC","15 it is national careers week 2022 and we are taking the opportunity to shine a spotlight on our new solent get into employment scheme which supports neurodivergent people into employment",1502286745706156032,"en","999",1,TRUE,"#NCW2022 #careers #opportunity #employment #neurodiversity",""
6988,"MerseysideVrp","we have taken away some superb campaigning ideas from young people on child to parent and honourbased violence wording on ads which social media channel to utilise and even the colour of publicity materials all cited as vital",1502322485794160640,"en","999",0,TRUE,"#neurodiversity #Liverpool",""
7072,"Scholastic","neurodiversity and neurodivergence books that feature characters who have neurological variances and differences such as autism dyslexia and adhd are necessary additions to all",1502343641410514944,"en","999",0,TRUE,"#EquitableBookshelves",""
7094,"LLBruce","i am not diagnosed either but did neurodiversity training in my last job and met every single criteria for adult female adhd it explained so much and has since opened the door for my child to be diagnosed",1502337725403435008,"en","999",0,TRUE,"","@chrisphin"
7137,"AutismSociety","girls often mask and defy stereotypical autistic behaviors clinicians must carefully listen to their patients so they do not miss the opportunity to provide the support needed",1502328539974098944,"en","999",0,TRUE,"",""
7258,"jobs_gc","the deadline to apply is next week for the neurodiversity at work program and are offering a number of job opportunities view them all and apply by march 15 2022 here",1502344298385350656,"en","999",0,TRUE,"#GC","@PSCofCanada @TBS_Canada @SpecInCanada"
7518,"HarryRBurger","i have had some people get very upset amp abusive recently for associating autism with the rainbow infinity insisting everyone knows that is for neurodiversity more broadly that if it is autism specific it should be gold only because gold is au in the periodic table",1502436378600259584,"en","999",0,TRUE,"","@AIMautistic"
7569,"eaterlondon","season 12s most memorable contestant lizzie acker on filming in a covid bubble representing for neurodiversity and the worlds best group chat",1502585250739888128,"en","999",0,TRUE,"",""
8104,"LLBruce","it took us 7 years to get an autism diagnosis for my son just when i was about to pay for it privately we were told the school would to accept anything but the standard nhs diagnosis so the wait continued neurodiversity is not treated with the urgency it needs",1502741191120629760,"en","999",0,TRUE,"","@EveAinsworth"
8242,"HollyRodFDN","fascinating article what are your thoughts my autistic child might know more about what is important than i do",1502978974653333504,"en","999",0,TRUE,"",""
8401,"phillymag","my son has decided it is high time that the world understands that the autistic mind can be legitimate on its own terms writes robert huber he feels he is been put in a box of disability and he is punching his way out",1503008014827241472,"en","999",0,TRUE,"",""
8431,"MargauxJoffe","neurodiversity celebration week is coming up march 2127 check out the free virtual events here",1503115403832094720,"en","999",0,TRUE,"#Neurodiversity #adhd","@NCWeek"
8448,"weischoice","i can share this in my freelance writing opportunities newsletter on tuesday if you havent already found someone let me know if that is too late i assume this would be for public neurodiversity support center with the same pay structure outlined on the pitch page",1503105460819402752,"en","999",0,TRUE,"","@mykola"
8503,"PJLibrary","this book list features picture books and middlegrade books centering the experiences of autistic individuals children with adhd and other neurodiverse characters read more ",1503064691324727296,"en","999",0,TRUE,"#MiddleGradeBooks #TweenBooks #NeurodiverseCharacters",""
8600,"GrahamBM","organ transplant autistics to the back of the line",1503133945981984768,"en","999",0,TRUE,"#autism #neurodiversity",""
8637,"ianhamilton_","according to igdaa data 26 of devs are disabled and according to ukies whuch excludes neurodiversity amp mental health it is 4 even under ukie data of one in 25 devs that equates to all aaas having quite a few disabled people working on them",1503286090907762688,"en","999",0,TRUE,"","@chris_goodyear"
8688,"AkwyZ","in any case as the number of neurodivergent individuals entering the workforce increasesemployers must respond to the growing interest in neurodiversity employment from employees shareholders and customers",1503243061794684928,"en","999",0,TRUE,"#Diversity #HR #FutureOfWork",""
8730,"ISM_music","this catch up with s recent webinars which focused on neurodiversity in the music profession a neurodiverse journey in music  teaching children on the autism spectrum ",1503325356396355584,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek","@ism_trust"
9056,"hughbaird","students  heres your weekly update about everything happening across campus on this weeks episode  inspirational womens week  open house  enrichment  neurodiversity week  solidarity with ukraine  thursday 24 march",1503406953405587456,"en","999",0,TRUE,"",""
9113,"commaficionado","feel like the world of neurodiversity advocacy is more cliquey than i expected",1503436658301149184,"en","999",5,TRUE,"",""
9131,"BFC_Health","the next east berkshire neurodiversity network meeting is taking place on wednesday 23 march 2022 the network aims to connect people who want to improve their understanding of neurodiversity and support for neurodivergent children and young people",1503431068975783936,"en","999",0,TRUE,"",""
9176,"ForbesEurope","can we celebrate neurodiversity yet",1503422099075051520,"en","999",0,TRUE,"",""
9191,"CraftsCouncilUK","our celebrations continue this week with a bevy of new events to attend first up present neurodiversity as a superpower with  join them on zoom from 7pm tonight book now",1503419388157992960,"en","999",0,TRUE,"#craftscouncilat50","@Design_NationUK @JoCopeStudio"
9246,"davecobb","a far more fitting symbol would be the rainbow infinity symbol widely embraced for neurodiversity awareness and rights",1503451829836808192,"en","999",0,TRUE,"",""
9305,"kundimanforever","would i rather be neurotypical maybe it would be easier but would i be me who would i be  even if you can not see it invisible disability and neurodiversity",1503483718324920320,"en","999",1,TRUE,"","@SejalShahWrites"
9948,"TheHiveYZ","year on year we are proud to show off this fantastic project celebrating neurodiversity by raising awareness and challenging stigma and discrimination take a look at this video to find out more ",1.503702995565e+18,"en","999",0,TRUE,"#neurodiversitycelebrationweek",""
9953,"maredparry","everyone pretends to be understanding when it comes to neurodiversity until they realise it is not always convenient for them to be flexible and accommodating  it is so unbelievably tiring",1503702152342028288,"en","999",0,TRUE,"",""
10002,"ScreenIreland"," course neurodiversity in the screen industry interested in fostering a workplace culture of diversity equity and inclusion  our course is perfect for producers directors company leaders hods managers supervisors and teams apply now  ",1503748788703408128,"en","999",1,TRUE,"",""
10023,"NHSEmployers","next week is join in partnership with for a webinar on celebrating neurodiversity in healthcare on 23 march 4530pm book your place",1503740310010023936,"en","999",2,TRUE,"#NeurodiversityCelebrationWeek #OurNHSPeople","@NCWeek @LexxicLtd @NHSE_Diversity @NHSE_Paul @wdesnews"
10054,"FrMatthewLC","i think it is great news that we see countries fully embracing neurodiversity like this at chiles constitutional convention an article on neurodiversity was added to the draft by an overwhelmingly positive vote",1503728495247208448,"en","999",0,TRUE,"",""
10137,"TheBrainCharity","the brain charity will be holding a session on neurodiversity at the steps at strawberry field event on march 24th   find out more about our neurodiversity training here",1503763013140197376,"en","999",0,TRUE,"#neurodiversity #neurodiversityweek #neurodiverseworkforce","@strawberryfield"
10211,"CRAE_IOE","we are also delighted that craes own will be joining the panel discussion on neurodiversity the transition to further and higher education on friday 25th march at 10am gmt you can register for the event here",1503796350437236736,"en","999",0,TRUE,"","@LauraMayCrane"
10309,"stevesilberman","i am not a king crimson fanatic or anything but dear lord i can not wait to see this new documentary and psst fripp sets off my radar just sayin",1503824338541154304,"en","999",0,TRUE,"#neurodiversity",""
10423,"unevadareno","worth celebrating moving beyond neurodiversity awareness",1503847010901798912,"en","999",0,TRUE,"",""
10450,"TamaraMcCleary","addressing the gap through neurodiversity",1503961763599065088,"en","999",0,TRUE,"#cybersecurity #skills",""
10476,"natashabadhwar","the only sure reference i have for life advice is my own story using me as a data point i conclude that one of the most damaging things to wellbeing can be to live in hiding from yourself a on",1503940186501046272,"en","999",0,TRUE,"#Autism #Neurodiversity #ActuallyAutistic","@TayZonday"
10540,"unevadareno","worth celebrating moving beyond neurodiversity awareness",1503875580776701952,"en","999",0,TRUE,"",""
10833,"CityUniLondon"," next week marks a worldwide initiative that aims to transform how neurodivergent individuals are perceived and supported  find out how you can get involved with the activities and events ",1504049879286431744,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
10973,"paulbristow79","next week i am supporting the launch of neurodiversity in business with my constituent  this is the time for neurodivergent talent i could not agree with dan more next week we launch in parliament and i could not be prouder ",1504101695185371136,"en","999",1,TRUE,"","@NDinBusiness @DanielJHarrisUK"
11000,"Booktrust","it is so we are returning to this brilliant piece from about her own experiences of neurodiversity and the incredible power of authentic representation in stories",1504097156222885888,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek","@BooksandChokers"
11010,"cityandguilds"," and host this workshop designed to give a greater understanding of neurodiversity overcoming potential learning barriers leading to improved engagement successful outcomes and progression visit",1504095325530857472,"en","999",0,TRUE,"#FEWeekAAC","@appslevy_expert @profamandakirby"
11324,"RIBA","from 21 to 27 march we will be joining individuals and organisations across the globe to participate in neurodiversity celebration week take a look at our selection of events activities and relevant resources",1504138266420908032,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
11413,"revkatebottley","me and my lad went to visit the highland coos today",1504155361795792896,"en","999",1,TRUE,"#Neurodiversity",""
11460,"CRAE_IOE","a final thank you to everyone who attended the lecture and the without whom crae would not be able to do what it does this annual lecture will be available on our youtube channel soon and you can download  slides here",1504172238374944768,"en","999",0,TRUE,"","@PearsFoundation @SueReviews"
11482,"CRAE_IOE","a neurodiversity affirmative school should expect diversity teach selfadvocacy fight stigma and profile the individual not the label this can be done through collaborative coproduced researchbased resources and joining forces to campaign for systemic change",1504170611379167232,"en","999",3,TRUE,"",""
11483,"CRAE_IOE","to finish sue reiterated her take home messages that autism should be understood through a neurodiversity paradigm and applying neurodiversity in schools requires a shift in perspective not just language",1504170609034551296,"en","999",0,TRUE,"",""
11487,"CRAE_IOE","sues team think it is important to teach about neurodiversity to reflect on a diversity of experience provide alternative narratives about why school can be hard normalise the concept of needs provide answers and reinforce privacy",1504170122587611136,"en","999",0,TRUE,"",""
11488,"CRAE_IOE","to create a neurodiversity affirmative school sue highlighted the learning about neurodiversity at school project  at run by that aimed to create and evaluate a course to teach about neurodiversity as a whole class",1504169916869525504,"en","999",0,TRUE,"#LEANSproject","@SMRCResearch @a_m_alcorn0131"
11489,"CRAE_IOE","neurodiversity requires a rethink of how and why things are done in schools and neurodiversity affirmative schools would do the following",1504169908682297344,"en","999",0,TRUE,"",""
11490,"CRAE_IOE","33 the neurodiversity paradigm does not reject the concept of disability",1504169907101093888,"en","999",1,TRUE,"",""
11491,"CRAE_IOE","23 neurodiversity does not only focus on the strengths and talents of individuals",1504169905557577728,"en","999",0,TRUE,"",""
11492,"CRAE_IOE","13 neurodiversity is not a synonym for special educational needs or disabilities send or rare and this is important to acknowledge to avoid just changing language but not actions and failing to deliver on how inclusive acknowledging neurodiversity could be",1504169903913283584,"en","999",0,TRUE,"",""
11493,"CRAE_IOE","sue highlighted some common misunderstandings about neurodiversity",1504169901589774336,"en","999",0,TRUE,"",""
11494,"CRAE_IOE","the neurodiversity paradigm can replace core deficit models neurodiversity is the fact that all human beings vary in the way our brains take in information process it and thus behave neurodiversity explains both individual and labelledgroup differences",1504169900025253888,"en","999",0,TRUE,"",""
11495,"CRAE_IOE","finally before sue started the lecture she highlighted she is cochairing an international neurodiversity conference in march 2023 it takes all kinds of minds brought to you by at the edinburgh international conference centre and online",1504169888121860096,"en","999",0,TRUE,"","@MindroomInform"
11496,"CRAE_IOE","s is focused on educational inequalities and learning diversity and adopts a neurodiversity framework in everything they do",1504169884401516544,"en","999",0,TRUE,"","@SMRCResearch"
11497,"CRAE_IOE","sue particularly thanked and two of sues marvellous colleagues focused on neurodiversity in education as she mentions on a lot of their work in the talk",1504169880928591872,"en","999",0,TRUE,"","@a_m_alcorn0131 @cjcrompton"
11558,"hirevue","35 of 18year olds with attend college but 85 of college grads wautism are underemployed or unemployed these numbers are unacceptable listen to the latest podcast for practical advice to flip that statistic on its head",1504187255501508608,"en","999",0,TRUE,"#autism","@AtWorkInAmerica"
11568,"abc_everyday","when school is the source of your childs extreme anxiety and meltdowns",1504185768398495744,"en","999",0,TRUE,"",""
11610,"eatlikeagirl","i know this sounds cold it is not he is a friend but we are both very peculiar people hi neurodiversity who do not desire flatmates so it works as an interim solution in a city like london where rents are so high we would both love our own places amp are working towards it",1504221438072532992,"en","999",0,TRUE,"",""
11626,"dyslexicadv","premium have you ever used autotext and macros simplify writing and other work tasks using technology ",1504215937364504576,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #macros #technology #apps",""
11865,"Kate_Nancarrow","inclusive schooling that supports neurodiverse needs can be hard to find",1504345274445049856,"en","999",1,TRUE,"#anxiety #ASD #autism #PDA",""
11961,"chrisdancy","i created this for so i could talk about productivity through the lens of and values two other favorites are my time domains",1504383071591747584,"en","999",0,TRUE,"#Neurodiversity","@meshachthomas @juvoni @KeepProductive"
12101,"Booktrust","i do not regret having asd not even a little bit in fact i think of it as my superpower and i am grateful for it we love this piece from dr camilla yang about her experiences of neurodiversity",1504444193623715840,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
12548,"clickup","we are just a neurodiverse bunch trying to make the world more productive",1504511161470967808,"en","999",0,TRUE,"","@kenster1994"
12584,"hirevue","35 of 18year olds with attend college but 85 of college grads wautism are underemployed or unemployed these numbers are unacceptable listen to the latest podcast for practical advice to flip that statistic on its head",1504549892416581632,"en","999",0,TRUE,"#autism","@AtWorkInAmerica"
12837,"eatlikeagirl","putting my weird bin obsession especially the obsession with my bin down to neurodiversity i swear i will get up early to get my bin back they caught me going in to get it before why do they take it because this i guess",1504612592693792768,"en","999",0,TRUE,"",""
12871,"LPTnhs","we are supporting neurodiversity celebration week neurodiversity celebration week a worldwide initiative that challenges stereotypes and misconceptions about neurological differences",1504750718116417536,"en","999",0,TRUE,"",""
13263,"edgehill","next week is join us on thursday 24 march for an online session from joanne day senior lecturer in nurse education who will speak about neurodiversity and her lived experience to book email staffwellbeinganddevelopmentacuk",1504839325636349952,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek","@edgehill"
13401,"RIBA","next thursday 24 march 121pm join leading access consultants and architects jane simpson helen kane and jean hewitt for an online seminar as they share how architects can better consider neurodiversity in design",1504850252523839488,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek",""
13707,"PACEYchildcare","thank you to everyone who joined us for our pacey live webinar last night we hope you found it useful we spoke to dr pooja sharma from about neurodiversity in the early years do not worry if you missed it members can catch up here ",1504895411307356160,"en","999",0,TRUE,"","@CDC_tweets"
